,phone,word
1235,G R IY,"['grey', 'gree']"
1236,G R IY N,"['grine', 'green']"
1237,G R OW N,"['grown', 'groan']"
1238,G R UW P,"['group', 'ngroup']"
1239,G UW,"['goo', 'gu']"
1240,G UW G AH L,"['googol', 'google']"
1241,HH AA B IY,"['hobby', 'habi']"
1242,HH AA K,"['hock', 'hoc', 'hake']"
1243,HH AA K IH NG,"['hocking', 'haking']"
1244,HH AA N IY,"['hiaunni', 'hani']"
1245,HH AA P,"['hop', 'whop']"
1246,HH AA R L IY,"['harlie', 'harley']"
1247,HH AA R M AH N,"['harmine', 'harman']"
1248,HH AA R P,"['harpe', 'harp']"
1249,HH AA R P IY,"['harpy', 'harpie']"
1250,HH AA R SH,"['harsh', 'horesh']"
1251,HH AA R T,"['hart', 'heart']"
1252,HH AA R T IY,"['hearty', 'harti']"
1253,HH AA S AH,"['hasa', 'hosa']"
1254,HH AA S T AH L,"['hostel', 'hostile']"
1255,HH AE D,"['had', 'head']"
1256,HH AE D AH N,"['hadn', 'hadnt']"
1257,HH AE G AH L,"['haggle', 'hagall']"
1258,HH AE M,"['hame', 'ham']"
1259,HH AE N AH L,"['hannel', 'hanel']"
1260,HH AE N AH N,"['hannon', 'hanaian']"
1261,HH AE N D IY,"['handy', 'handie', 'handi']"
1262,HH AE NG,"['hange', 'hang', 'hanxi']"
1263,HH AE NG ER,"['hanger', 'hangar']"
1264,HH AE P AH N D,"['happend', 'happened']"
1265,HH AE P T IH K,"['haptic', 'haptick']"
1266,HH AE T,"['hat', 'hihat']"
1267,HH AE V,"['have', 'halve']"
1268,HH AE V AH N,"['havan', 'haven']"
1269,HH AE V IH NG,"['having', 'halving']"
1270,HH AH B IY,"['habi', 'hubby']"
1271,HH AH D,"['hud', 'hid']"
1272,HH AH F,"['huff', 'hough']"
1273,HH AH K ER,"['hukur', 'haker']"
1274,HH AH L,"['hell', 'hull', 'hall']"
1275,HH AH M D,"['hummed', 'hmed']"
1276,HH AH N,"['hone', 'hichen', 'han']"
1277,HH AH N AH L,"['hunnel', 'hanel']"
1278,HH AH N IY,"['hiaunni', 'honey']"
1279,HH AH T,"['hot', 'hut']"
1280,HH AO D,"['had', 'hawed']"
1281,HH AO L,"['haul', 'hall']"
1282,HH AO NG K IH NG,"['hongqing', 'honking']"
1283,HH AO R,"['whore', 'hor', 'hore']"
1284,HH AO R D,"['hoard', 'horde']"
1285,HH AO R N,"['horne', 'horn']"
1286,HH AW D,"['howed', 'howd']"
1287,HH AY B R AW,"['highbrow', 'ighbrow']"
1288,HH AY ER,"['hire', 'higher']"
1289,HH AY G R EY D,"['highgrade', 'ighgrade']"
1290,HH AY K,"['hike', 'heikh']"
1291,HH AY K AH,"['heikha', 'heikh']"
1292,HH AY L AH N D,"['hailand', 'highland']"
1293,HH AY M AH N,"['hymen', 'himon']"
1294,HH AY N D,"['hind', 'highend']"
1295,HH AY T AH K,"['hightech', 'hitech']"
1297,HH AY V,"['hive', 'hiv']"
1298,HH AY W EY,"['ighway', 'highway']"
1299,HH EH D ER,"['heddar', 'header']"
1300,HH EH L IY,"['helly', 'helley']"
1301,HH EH M,"['hem', 'heme']"
1302,HH EH N D,"['higherend', 'highend']"
1303,HH EH P ER D,"['hepard', 'hepherd']"
1304,HH EH R,"['hare', 'hair', 'here']"
1305,HH EH R AH N,"['haron', 'heron']"
1306,HH EH R D,"['hared', 'hered']"
1307,HH EH R IH F,"['heriff', 'harif', 'hariff']"
1308,HH EH R IH NG,"['haring', 'herring']"
1309,HH EH R OW,"['haraoh', 'hero']"
1310,HH EH R OW AH N,"['heroin', 'heroine']"
1311,HH EH T ER,"['hettar', 'hetero']"
1312,HH EH V IY,"['hevy', 'heavy']"
1313,HH ER D,"['hird', 'heard', 'herd']"
1314,HH ER N,"['horn', 'hirtyone']"
1315,HH ER T,"['hirt', 'hurt', 'huret']"
1316,HH ER T IY N,"['hirtynine', 'hirteen']"
1317,HH EY,"['hay', 'hais', 'hey']"
1318,HH EY D,"['hade', 'heyd', 'had']"
1319,HH EY K AH N,"['haconne', 'haken']"
1320,HH EY L D,"['haled', 'hailed']"
1321,HH EY N,"['hain', 'hane']"
1322,HH EY S T,"['haste', 'hast']"
1323,HH EY T,"['hat', 'hate']"
1324,HH EY V,"['have', 'heyve']"
1326,HH EY Z IY,"['hazy', 'hese']"
1327,HH IH CH,"['hich', 'hitch']"
1328,HH IH K AH N,"['hicken', 'hichen']"
1329,HH IH L,"['hill', 'hil']"
1330,HH IH L AH P,"['hillip', 'hilippe']"
1331,HH IH L IH P,"['hillip', 'hilippe', 'hilip']"
1332,HH IH M,"['him', 'hymn']"
1333,HH IH NG K,"['hinc', 'hink']"
1334,HH IH R IH N,"['herein', 'hirin']"
1335,HH IH R OW,"['hiro', 'hero']"
1336,HH IH T AH K ER,"['hitacre', 'hitaker']"
1337,HH IY AH,"['hia', 'hea']"
1338,HH IY AH D AO R,"['heodor', 'heodore', 'heodoor']"
1339,HH IY D,"['heed', 'hed']"
1340,HH IY L,"['hell', 'heel', 'heal']"
1341,HH IY L ER,"['heeler', 'healer']"
1342,HH IY M,"['him', 'heme']"
1343,HH IY P,"['heap', 'heep']"
1344,HH IY R,"['hear', 'here']"
1345,HH IY R OW,"['hiro', 'hero', 'hihiro']"
1346,HH IY T,"['heat', 'heet']"
1347,HH IY T ER,"['heater', 'heatre']"
1348,HH M,"['hhmm', 'hmm', 'hme']"
1349,HH OW AH,"['hoa', 'hoah', 'whoa']"
1350,HH OW L,"['hole', 'holl', 'whole']"
1351,HH OW L D ER,"['holder', 'houlder']"
1352,HH OW L IY,"['wholly', 'holy']"
1353,HH OW N IY,"['honi', 'hone']"
1354,HH R AW,"['hrow', 'hrough']"
1355,HH R EY,"['hree', 'hrr']"
1356,HH R IH S T AO F,"['hristophe', 'hristoph']"
1357,HH R IH S T IY,"['hristie', 'hristi']"
1358,HH R IY,"['hree', 'hri']"
1360,HH UH D,"['hood', 'hould']"
1361,HH UW D,"['hood', 'whod']"
1362,HH UW EH V ER,"['whoever', 'hoever']"
1363,HH UW IY,"['hooey', 'hui']"
1364,HH UW L,"['hul', 'wholl', 'holl']"
1365,HH Y UW,"['hew', 'hue']"
1366,IH B AH L,"['ible', 'ibble']"
1367,IH B AH S IY,"['ebusi', 'ebussy']"
1368,IH B ER,"['yber', 'ibor']"
1369,IH B ER AH,"['xibera', 'ebora']"
1370,IH B IH T,"['ibbet', 'ibet']"
1371,IH B IY AH N,"['oybean', 'ibyan']"
1372,IH CH,"['ich', 'iche', 'itch']"
1373,IH CH IY,"['itchy', 'itchie', 'ichy']"
1374,IH D AH,"['ydah', 'idde']"
1375,IH D AH L,"['iddle', 'idell']"
1376,IH D AH N,"['idnt', 'idden']"
1377,IH D IY AH,"['idia', 'ydia', 'edea']"
1378,IH D N IY,"['ydney', 'idney']"
1379,IH D R AH,"['idra', 'ydra']"
1380,IH F,"['if', 'iff', 'eff']"
1381,IH F IH SH AH N S IY,"['efficiency', 'fficiency']"
1382,IH F IH SH AH N T,"['efficient', 'oefficient']"
1383,IH F IY,"['iffee', 'iffy']"
1384,IH F R IY,"['ifry', 'effrey']"
1385,IH F T,"['ift', 'yft']"
1386,IH F T IY N,"['iftynine', 'ifteen']"
1387,IH G,"['igg', 'ig', 'ieg']"
1388,IH G AH L,"['iggle', 'igel', 'iegel']"
1389,IH G AH L OW,"['igelow', 'igolo']"
1390,IH G AH N,"['igan', 'igon']"
1391,IH G AH S T,"['iggest', 'igest']"
1392,IH G ER,"['iger', 'igger']"
1393,IH G IY,"['igi', 'iggy', 'iggie']"
1394,IH G Z AA T IH K,"['exotic', 'xotic']"
1395,IH G Z AE K T,"['xact', 'exact']"
1396,IH G Z AE K T L IY,"['xactly', 'exactly']"
1397,IH G Z EH K Y AH T IH V,"['executive', 'xecutive']"
1398,IH G Z IH B IH T,"['exhibit', 'xhibit']"
1399,IH G Z IH B IH T IH NG,"['xhibiting', 'exhibiting']"
1402,IH JH IH N,"['idgin', 'egin']"
1403,IH K AA R D,"['icard', 'ecard']"
1404,IH K AA R D OW,"['icardo', 'iccardo']"
1405,IH K AH M,"['ecome', 'ickham']"
1406,IH K D,"['iced', 'xkcd']"
1407,IH K ER,"['aakir', 'iquor']"
1408,IH K L IH N,"['ichlin', 'icklin']"
1409,IH K N AA L IH JH,"['cknowledge', 'acknowledge']"
1410,IH K N AA L IH JH IH NG,"['cknowledging', 'acknowledging']"
1412,IH K OW D,"['ecode', 'yecode']"
1413,IH K S AH N,"['ixon', 'ickson', 'ackson']"
1414,IH K S P OW,"['expos', 'expo']"
1415,IH K S T IH NG SH AH N,"['extinction', 'eextinction']"
1416,IH K S T OW L,"['extol', 'extoll']"
1417,IH K T,"['echt', 'icked']"
1418,IH K T AH N S T AY N,"['ichtenstein', 'iechtenstein']"
1420,IH L AA N,"['ylon', 'ilan']"
1421,IH L AA T,"['ilot', 'ilat']"
1422,IH L AE S IY,"['elasi', 'elassie']"
1423,IH L AH,"['ila', 'illa']"
1424,IH L AH L,"['ilal', 'ileal']"
1425,IH L AH N,"['ylan', 'ilan']"
1426,IH L AH P IY N OW,"['ilippino', 'ilipino']"
1427,IH L EH T,"['illette', 'illett']"
1428,IH L ER,"['ylor', 'yler', 'iller']"
1429,IH L ER IY,"['ilary', 'illary']"
1430,IH L IH B,"['illyob', 'elib']"
1431,IH L IH NG,"['yling', 'illing']"
1432,IH L IH NG ER,"['illinger', 'elinger']"
1433,IH L IH S AH T,"['elicit', 'illicit']"
1434,IH L IH T IY,"['elitti', 'eliity']"
1435,IH L IY AH,"['ilia', 'ilea']"
1436,IH L IY AH M,"['ileum', 'illiam']"
1437,IH L IY L,"['ileal', 'illel']"
1438,IH L K,"['ilke', 'ilk']"
1439,IH L M AO R,"['ilmore', 'illmor']"
1440,IH L UW D,"['iloud', 'elude']"
1441,IH L V IY AH,"['ylvia', 'ilvia']"
1442,IH L Y AH N,"['illion', 'illian']"
1443,IH M AE N Y UW AH L,"['mmanuel', 'mmanuelle']"
1444,IH M AH,"['ima', 'ema']"
1445,IH M AH N IY,"['iminy', 'imini']"
1446,IH M AH T R IY,"['ymmetry', 'imitry']"
1447,IH M B,"['imb', 'imbed']"
1448,IH M D,"['embed', 'imed', 'imbed']"
1449,IH M ER,"['imor', 'immer']"
1450,IH M ER ZH AH N,"['immersion', 'mmersion']"
1451,IH M IH T,"['emit', 'imit']"
1452,IH M IH T IH D,"['imited', 'emitted']"
1453,IH M IY,"['imi', 'immy']"
1454,IH M IY D IY AH T,"['mmediate', 'immediate']"
1455,IH M IY D IY AH T L IY,"['mmediately', 'immediately']"
1457,IH M IY N IY,"['emini', 'imini']"
1458,IH M IY T R IY,"['imitri', 'imitry']"
1459,IH M P AH L,"['imple', 'emple']"
1460,IH M P AO S T ER,"['imposter', 'impostor']"
1461,IH M P EH L,"['empel', 'impel']"
1462,IH M P OW,"['impx', 'empo']"
1463,IH N AH,"['ina', 'ena']"
1464,IH N AH L IY,"['inally', 'initially']"
1465,IH N AH N,"['initiation', 'enan']"
1466,IH N CH,"['ynch', 'inch']"
1467,IH N D,"['ehind', 'ende', 'ind']"
1468,IH N D AH L,"['indle', 'endal', 'yndall']"
1469,IH N D AH N,"['yndon', 'inden']"
1471,IH N D IY,"['indy', 'indie', 'indi']"
1473,IH N D L IY,"['indlay', 'indley']"
1474,IH N D UH R,"['endur', 'endure']"
1475,IH N D Z IY,"['indsay', 'indsey']"
1476,IH N ER S AH T IY,"['innercity', 'intercity']"
1479,IH N EY T,"['enate', 'innate']"
1480,IH N F R IY,"['infrey', 'infree']"
1481,IH N IH G ER,"['iniger', 'enigar']"
1482,IH N IH NG,"['ining', 'inning']"
1483,IH N IH SH,"['innish', 'inish']"
1484,IH N IH SH IY OW,"['ino', 'inio']"
1485,IH N K ER,"['encore', 'incur']"
1486,IH N K W AY R IY,"['enquiry', 'inquiry']"
1487,IH N L IY,"['inly', 'inley']"
1488,IH N OW,"['enault', 'ino']"
1491,IH N S AY T,"['incite', 'insight']"
1492,IH N SH AH,"['ensha', 'intia']"
1493,IH N SH UH R,"['insure', 'ensure']"
1494,IH N SH UH R D,"['ensured', 'insured']"
1495,IH N SH UH R IH NG,"['ensuring', 'insuring']"
1496,IH N T,"['int', 'ent', 'ente']"
1497,IH N T AH,"['inta', 'into']"
1498,IH N T AH L,"['intel', 'ental']"
1499,IH N T AH N,"['ynton', 'inton', 'intin']"
1500,IH N T ER P R AH T IH V,"['interpretative', 'interpretive']"
1501,IH N UW,"['enu', 'inux']"
1502,IH N UW M ER AH B AH L,"['innumerable', 'enumerable']"
1503,IH N V EH N CH AH N,"['envention', 'invention']"
1505,IH N V EH N T IH NG,"['inventing', 'einventing']"
1506,IH N V IH Z AH B AH L,"['invisible', 'invisble']"
1507,IH N Y UW,"['inux', 'inew']"
1508,IH N Z B ER G,"['insburg', 'insberg']"
1509,IH N Z ER,"['enzer', 'indsor']"
1510,IH NG K AH L,"['ncle', 'inkel']"
1511,IH NG K IY,"['inky', 'inki']"
1512,IH P,"['ip', 'ype', 'iep']"
1513,IH P ER,"['yper', 'ipper']"
1514,IH R AA N,"['eron', 'yron']"
1515,IH R AH N,"['yron', 'irren', 'iren']"
1516,IH R AH S T,"['eorest', 'earest']"
1517,IH R B AO R N,"['irborne', 'earborn']"
1518,IH R D,"['eird', 'eard', 'yrd']"
1519,IH R D AH N,"['earden', 'erdon']"
1520,IH R EH K SH AH N,"['erection', 'irection']"
1521,IH R EH K T,"['irect', 'erect']"
1522,IH R EH K T IH NG,"['erecting', 'irecting']"
1523,IH R EY N AH,"['irena', 'erena']"
1524,IH R IH NG,"['earring', 'ering', 'earing']"
1525,IH R IY AH D,"['yriad', 'eriod']"
1526,IH R OW N,"['eroen', 'yrone']"
1527,IH S AH L,"['issel', 'issile']"
1528,IH S AH N,"['issan', 'isten']"
1529,IH S EH SH AH N,"['ecession', 'ission']"
1530,IH S IH K AH L,"['icycle', 'ecycle']"
1531,IH S IH NG,"['ising', 'issing']"
1532,IH S IH ZH AH N,"['ecision', 'ision']"
1533,IH S IY,"['isi', 'isse']"
1534,IH S K,"['isk', 'iske']"
1535,IH S K AH L,"['ischel', 'iskel']"
1536,IH S K EY P,"['scape', 'escape']"
1537,IH S N ER,"['isner', 'istener']"
1538,IH S T AH M AH,"['ystema', 'istema']"
1539,IH S T AH N,"['istan', 'isten']"
1540,IH S T AO R IY,"['istory', 'estore']"
1541,IH S T ER,"['ister', 'yster']"
1542,IH S T ER IY,"['istory', 'ystery']"
1544,IH S T IH N,"['estin', 'isten']"
1545,IH S T R IY,"['istry', 'istory']"
1546,IH SH,"['aesh', 'ish']"
1547,IH SH AH L,"['ischell', 'ischel', 'ichele']"
1548,IH SH EH L,"['ichele', 'ichelle']"
1549,IH SH ER,"['ischer', 'isher']"
1550,IH SH UW D,"['issued', 'ssued']"
1551,IH SH UW IH NG,"['ssuing', 'issuing']"
1552,IH T AH L,"['itle', 'itll', 'ittle']"
1553,IH T AH N,"['itan', 'itten']"
1554,IH T ER,"['itter', 'itor']"
1555,IH T L AE N IH K,"['xidtlantic', 'idtlantic']"
1557,IH T OW,"['eehto', 'itto']"
1558,IH T R AH,"['itra', 'etra']"
1559,IH T R IY,"['etri', 'etrie']"
1560,IH TH,"['ith', 'yth', 'eth']"
1561,IH TH AH N,"['ython', 'ithin']"
1562,IH V,"['iv', 'eve']"
1564,IH V AY N,"['ivine', 'evine']"
1565,IH V IH D,"['ivid', 'ivide']"
1566,IH V IH N,"['evin', 'ivine']"
1568,IH Z AH M,"['ism', 'izam']"
1569,IH Z IY,"['izzie', 'izzy', 'izeye']"
1570,IH Z R EY L,"['israel', 'srael']"
1571,IY AA G N AA S T IH K,"['gnostic', 'iagnostic']"
1572,IY AA L AH JH IY,"['ociology', 'eology', 'iology']"
1574,IY AA N,"['eon', 'eone', 'iane']"
1575,IY AA N AH,"['iana', 'iyanna']"
1576,IY AA P IH NG,"['eoapping', 'iaoping']"
1577,IY AE N,"['iane', 'ianne']"
1578,IY AE N AH,"['iana', 'ianna', 'iyanna']"
1579,IY AH D,"['iadh', 'iad', 'iod']"
1580,IY AH L,"['ial', 'eal']"
1581,IY AH L AA JH IH K AH L,"['eological', 'heological', 'iological']"
1582,IY AH N T,"['iant', 'eant']"
1583,IY AH T,"['iat', 'eot']"
1584,IY AO R,"['eor', 'ior']"
1585,IY B ER,"['yber', 'ieber']"
1586,IY CH,"['each', 'ich']"
1587,IY CH ER,"['eacher', 'eecher']"
1588,IY CH IY,"['ietzsche', 'ichy']"
1589,IY D AH,"['eda', 'hida', 'aeda']"
1590,IY D IH NG,"['eading', 'eeding']"
1591,IY D IY AH,"['edia', 'edea']"
1592,IY D OW,"['idow', 'edo']"
1593,IY DH ER,"['eather', 'either']"
1594,IY EH L OW,"['ielo', 'iello']"
1595,IY EH N AE N M AH N,"['iananmen', 'ienanmen']"
1597,IY F EH K T,"['ffect', 'effect']"
1598,IY F EH K T IH V,"['effective', 'ffective']"
1599,IY F EH K T IH V L IY,"['effectively', 'ffectively']"
1600,IY G,"['ieg', 'eague']"
1601,IY G AH N,"['eegan', 'eagan', 'egan']"
1602,IY G OW,"['ego', 'iego']"
1603,IY HH AE D,"['ihad', 'had']"
1604,IY HH AE T,"['hat', 'ihat']"
1605,IY IY,"['ihi', 'ii']"
1606,IY JH AH N,"['egion', 'egin']"
1607,IY JH IH N,"['uaijin', 'egin']"
1608,IY K UW,"['ekou', 'icchu']"
1609,IY K W AH L,"['equal', 'equel']"
1610,IY L IH NG,"['ealing', 'eeling']"
1611,IY L S AH N,"['ielsen', 'ielson']"
1612,IY M AO R,"['eymour', 'imor']"
1613,IY M EY L,"['emale', 'email']"
1614,IY M IY,"['imi', 'ygmy']"
1615,IY N AH,"['ena', 'iena']"
1616,IY N ER,"['yner', 'eener', 'iener']"
1617,IY N OW,"['eno', 'eano', 'ino']"
1618,IY OW V AA N IY,"['iovanni', 'eovani']"
1619,IY P AH K AH L,"['ypical', 'epochal']"
1620,IY P AO R T,"['eaport', 'eport', 'ieport']"
1621,IY P ER,"['eper', 'eaper']"
1622,IY R AH,"['ieira', 'iira']"
1623,IY R IH NG,"['earring', 'earing']"
1624,IY R T,"['eert', 'eart']"
1625,IY S AH N,"['ijsen', 'yson']"
1626,IY S AY D,"['ecide', 'eside']"
1627,IY SH,"['iyash', 'iche']"
1628,IY SH AH L,"['ischell', 'ischel']"
1629,IY SH AH N,"['itian', 'aitian']"
1630,IY T AH,"['ita', 'eeta']"
1631,IY T AH L,"['itle', 'eetle', 'etal']"
1632,IY T AH NG,"['etung', 'eitung']"
1633,IY T IH NG,"['eeting', 'eating']"
1634,IY T IY,"['itti', 'iti', 'eatty']"
1635,IY T R OW,"['ietro', 'etro']"
1636,IY TH,"['eith', 'eath', 'yth']"
1637,IY V AH,"['iva', 'eva']"
1638,IY V AH N,"['even', 'eevan', 'ebvan']"
1639,IY V ER,"['eaver', 'eavere']"
1640,IY V IH N,"['evin', 'eaven']"
1641,IY V IY,"['eavy', 'evi', 'evey']"
1643,IY Z AH N,"['ijsen', 'eason']"
1644,JH AE K,"['ywjack', 'jack']"
1645,JH AH JH M AH N T,"['judgement', 'judgment']"
1646,JH AH N,"['jean', 'jaan']"
1647,JH AH NG K IY,"['junkie', 'junky']"
1648,JH ER N IY M AH N,"['journeyman', 'journeymen']"
1649,JH IH G,"['jig', 'gig']"
1650,JH IH N,"['djinn', 'gin', 'jinn']"
1651,JH IH P T,"['gypped', 'gypt']"
1652,JH IY,"['g', 'je', 'gee']"
1653,JH IY HH AA D IY,"['jihadis', 'jihadi']"
1654,JH IY N,"['gene', 'ygiene', 'jean']"
1655,JH IY OW S P EY SH AH L,"['geospatial', 'geospacial']"
1656,JH IY P,"['jeep', 'geep']"
1657,JH OY,"['joy', 'joie']"
1658,JH UW,"['ju', 'jus']"
1659,JH UW N Y ER,"['junior', 'juniorhigh']"
1660,K AA L AH,"['cala', 'kolloh']"
1661,K AA L ER,"['collar', 'cholar']"
1662,K AA L ER D,"['collard', 'collared']"
1663,K AA M,"['calm', 'com']"
1664,K AA M AH,"['cama', 'comma', 'chama']"
1665,K AA M AH N,"['commonuse', 'common']"
1666,K AA M AH N D,"['command', 'commend']"
1667,K AA M EH N T ER,"['comentor', 'commenter']"
1668,K AA M IH NG,"['calming', 'coming']"
1669,K AA M P L AH M AH N T,"['complement', 'compliment']"
1670,K AA M P L AH M EH N ER IY,"['complementary', 'complimentary']"
1671,K AA M P L AH M EH N T AH D,"['complemented', 'complimented']"
1674,K AA M P L AH M EH N T IH NG,"['complimenting', 'complementing']"
1675,K AA M P OW S T IH NG,"['composting', 'cocomposting']"
1676,K AA N F ER M EY SH AH N,"['confirmation', 'conformation']"
1677,K AA N F L IH K T,"['ighconflict', 'conflict']"
1678,K AA R,"['care', 'car']"
1679,K AA R T,"['cart', 'carte']"
1680,K AA S T,"['caste', 'cast', 'cost']"
1681,K AA T,"['cott', 'caught', 'cot']"
1682,K AE D AH M IY,"['cademy', 'cademie']"
1683,K AE F,"['calf', 'cafe', 'caf']"
1684,K AE L,"['kal', 'cale', 'kale']"
1685,K AE L IH NG,"['calling', 'caling']"
1686,K AE M,"['came', 'cam']"
1687,K AE M ER AH M AH N,"['cameraman', 'cameramen']"
1690,K AE N AH N,"['canon', 'cannon']"
1691,K AE N D AH L,"['candal', 'candle']"
1692,K AE N IY,"['cant', 'canny']"
1693,K AE N S AH L D,"['canceled', 'cancelled']"
1694,K AE N S AH L IH NG,"['canceling', 'cancelling']"
1695,K AE P IH T AH L,"['capital', 'capitol']"
1696,K AE R AH T,"['carrot', 'karate']"
1697,K AE S K,"['casque', 'cask']"
1698,K AE S T,"['caste', 'cast', 'ecast']"
1699,K AE SH,"['kash', 'cash', 'cache']"
1700,K AE SH T,"['cached', 'cashed']"
1701,K AE T AH L AO G,"['catalogue', 'catalog']"
1702,K AE T AH L AO G D,"['catalogued', 'cataloged']"
1703,K AE T AH L AO G IH NG,"['cataloging', 'cataloguing']"
1704,K AH,"['lkka', 'khh', 'qua']"
1705,K AH L AH,"['cala', 'kola']"
1706,K AH L IY,"['cally', 'culpey', 'qually']"
1707,K AH M B AE T IH NG,"['combatting', 'combating']"
1715,K AH N IH NG,"['cunning', 'conning']"
1716,K AH N T,"['cant', 'cunt']"
1717,K AH N V EY ER,"['conveyor', 'conveyer']"
1718,K AH P,"['cap', 'cup']"
1719,K AH P AE S AH T IY,"['ighcapacity', 'capacity']"
1720,K AO R D IH NG,"['ccording', 'chording']"
1721,K AO R N IY,"['cornea', 'corny']"
1722,K AO R T,"['cortege', 'court', 'ct']"
1723,K AO R T ER,"['quarter', 'chorter']"
1724,K AW N IH NG,"['ccounting', 'counting']"
1725,K AW N S AH L,"['counsel', 'council']"
1727,K AY,"['cuy', 'chai']"
1728,K D,"['keyed', 'coughed', 'xkcd']"
1729,K EH R AH T,"['karat', 'carrot', 'karate']"
1730,K EH R IY,"['carry', 'cary', 'kerry']"
1731,K ER D,"['cored', 'ccord', 'cord']"
1732,K ER M AH N,"['ckerman', 'ckermann']"
1733,K ER N AH L,"['colonel', 'kernel']"
1734,K ER S IH NG,"['coursing', 'cursing']"
1735,K EY,"['k', 'kay']"
1736,K EY L,"['kale', 'cale', 'calle']"
1737,K EY N,"['cain', 'cane']"
1738,K EY S T,"['caste', 'cased']"
1739,K EY V M AH N,"['cavemen', 'caveman']"
1740,K IH K,"['kick', 'chic']"
1741,K IH N,"['kin', 'chin', 'oykin']"
1742,K IH P,"['kip', 'kype']"
1743,K IH P IH NG,"['kyping', 'kipping']"
1744,K L AE S IH S IH S T,"['classist', 'classicist']"
1745,K L AH JH,"['kludge', 'kludgey']"
1746,K L AH JH IY,"['kludgey', 'kludgy']"
1747,K L IH K,"['click', 'clich']"
1748,K L IY V ER,"['cleaver', 'clever']"
1749,K OW,"['kko', 'tzko', 'co']"
1750,K OW D,"['code', 'coed', 'yecode']"
1751,K OW L,"['coal', 'cole']"
1752,K OW L AH,"['cola', 'kola']"
1753,K OW L D,"['coled', 'cold']"
1754,K OW L IY,"['coli', 'cole']"
1755,K OW M IH NG,"['coming', 'combing']"
1756,K OW S T,"['coast', 'cost']"
1757,K OY,"['koy', 'coy', 'koi']"
1758,K R,"['cre', 'kore']"
1759,K R AA S M OW D AH L,"['crossmodal', 'crossmodel']"
1760,K R AE F T,"['craft', 'iecraft']"
1761,K R AH,"['ccra', 'ycra']"
1762,K R AH D,"['cred', 'crud']"
1763,K R AH M,"['crme', 'crumb']"
1764,K R AH N,"['kraine', 'kron']"
1766,K R AY D,"['cride', 'cried']"
1767,K R EY N,"['kraine', 'crane']"
1768,K R EY Z IY,"['crazyhigh', 'crazy']"
1769,K R IH S T AH L,"['crystal', 'chrystal']"
1770,K R IY K,"['creak', 'creek']"
1771,K R OW D ER,"['chroeder', 'chroder']"
1772,K R UW D,"['crud', 'crude', 'crewed']"
1773,K T,"['ct', 'xkcd']"
1774,K UH R IY L,"['courriel', 'cureall']"
1775,K UW K,"['kook', 'cuckoo']"
1776,K UW P,"['coupe', 'coop', 'coup']"
1777,K W EH S T,"['quest', 'apquest']"
1778,K W IH K,"['quick', 'quique']"
1779,K W IY K,"['quique', 'queak']"
1780,K W IY N,"['queen', 'cueen', 'quine']"
1781,K W OW,"['quot', 'quo']"
1782,K Y UW D,"['queued', 'cued']"
1783,L AA,"['llah', 'lah']"
1784,L AA G ER,"['lager', 'logger']"
1785,L AA K,"['loc', 'loch', 'lock']"
1786,L AA N,"['lan', 'lon', 'llan']"
1787,L AA R D,"['lard', 'llard']"
1788,L AA R K,"['lark', 'larke']"
1789,L AA T OW,"['lato', 'lotto', 'lateau']"
1790,L AE,"['laes', 'laugh']"
1791,L AE K,"['lakh', 'lack']"
1792,L AE M,"['lamb', 'lam']"
1793,L AE M ER,"['lamour', 'lammer']"
1794,L AE N,"['lan', 'llan']"
1795,L AE N D,"['land', 'lanned']"
1796,L AE NG K,"['lanck', 'lank', 'lanc']"
1797,L AE S IH K,"['lasic', 'lassic']"
1798,L AE T ER,"['latter', 'later']"
1799,L AH,"['llah', 'lah', 'la']"
1800,L AH G,"['lug', 'leg']"
1801,L AH K,"['luch', 'luck', 'lock']"
1802,L AH K AH L IY,"['locally', 'luckily']"
1803,L AH M,"['lam', 'lem']"
1804,L AH N,"['lan', 'llen', 'lon']"
1805,L AH S T,"['lust', 'lest']"
1806,L AH V AH B AH L,"['loveable', 'lovable']"
1807,L AH V ER,"['lover', 'lavor']"
1808,L AO,"['law', 'laugh']"
1809,L AO G,"['ialogue', 'ialog', 'log']"
1810,L AO N,"['lawn', 'lon']"
1811,L AO NG,"['along', 'long']"
1812,L AO R,"['lor', 'lore']"
1813,L AY,"['ly', 'lie', 'holy']"
1814,L AY AH N,"['lyan', 'lion']"
1815,L AY D,"['lied', 'lyde']"
1816,L AY K AH B AH L,"['likeable', 'likable']"
1817,L AY K AH N,"['liken', 'lichen']"
1818,L AY N,"['lein', 'line', 'lign']"
1819,L AY N D,"['lind', 'lined']"
1820,L AY N ER,"['linor', 'leiner', 'liner']"
1821,L AY S IY,"['lycee', 'lice']"
1822,L D ER,"['uilder', 'lder']"
1823,L EH D,"['lead', 'led']"
1824,L EH F T,"['lefteye', 'left']"
1825,L EH K SH AH N,"['lection', 'ollection']"
1826,L EH K T,"['ollect', 'lect']"
1827,L EH K T R IH K,"['allelectric', 'lectric']"
1828,L EH N D,"['llende', 'lend']"
1829,L EH N IY,"['lennie', 'lenny']"
1830,L EH P T,"['leaped', 'lept']"
1831,L EH S T,"['lessed', 'lest']"
1832,L EH V AH L,"['level', 'hlevel']"
1833,L EH V AH N,"['leven', 'leaven']"
